url,title,genres,description,description_word_count,processed_description
https://www.filmweb.pl/film/Wszyscy+m%C3%B3wi%C4%85%3A+kocham+ci%C4%99-1996-562,Wszyscy mówią: kocham cię,"['Musical', 'Komedia rom.']","Siedemnastoletnia DJ pochodząca z Manhattanu  (Natasha Lyonne) opowiada rozmaite perypetie miłosne członków swojej licznej rodziny. Rozwiedziony ojciec, nowojorski pisarz Joe (Woody Allen) mieszka w Paryżu próbując na nowo ułożyć sobie życie. Sprawy zaczynają nabierać tempa kiedy poznaje atrakcyjną Von (Julia Roberts). Matka (Goldie Hawn) wraz ze swoim nowym mężem Bobem (Alan Alda) udzielają się charytatywnie na rzecz więźniów w Nowym Jorku. Dwie przyrodnie siostry zakochują się w tym samym szkolnym koledze, a trzecia z nich (Drew Barrymore) traci głowę dla zabójczo przystojnego...gangstera.   Woody Allen przedstawia plejadę Hollywoodzkich gwiazd, które za pomocą piosenki i tańca opowiadają skomplikowane historie wielu miłości w jednej, nowojorskiej rodzinie intelektualistów.",104,siedemnastoletnie dj pochodząca manhattan natasha lyonny opowiadać rozmaity perypetia miłosny członek swój liczny rodzina rozwiedzić ojciec nowojorski pisarz joe wooda allen mieszkać paryż próbować nowo ułożyć siebie życie sprawa zaczynać nabierać tempo poznawać atrakcyjny von Julia roberts matka goldie hawn wraz swój nowy mąż bob alan aldo udzielać charytatywnia rzecz więźeń nowy jork przyrodć siostra zakochiwać szkolny kolega trzeci drew barrymore tracić głowa zabójczo przystojny gangster wooda allen przedstawiać plejada hollywoodzki gwiazda pomoc piosenka taniec opowiadać skomplikowany historia miłość nowojorski rodzina intelektualista
https://www.filmweb.pl/film/Pewnego+razu+w+Rzymie-2010-473122,Pewnego razu w Rzymie,['Komedia rom.'],"Pewna pani kustosz z Nowego Jorku jest rozczarowana nieudanymi związkami i miłością. Dziewczyna wybiera się na wycieczkę do Rzymu, a na pamiątkę wakacji zabiera kilka monet ze słynnej fontanny miłości. Po powrocie do domu okazuje się, że nie za bardzo potrafi poradzić sobie z nieoczekiwanym nadmiarem zakochanych w niej konkurentów czekających u jej drzwi...",54,pewien kustosz nowy jork rozczarować nieudany związek miłość dziewczyna wybierać wycieczka rzym pamiątka wakacje zabierać moneta słynny fontanna miłość powrót dom okazywać potrafić poradzić siebie nieoczekiwany nadmiar zakochać konkurent czekający drzwi
https://www.filmweb.pl/film/Z%C5%82y+porucznik-2009-481330,Zły porucznik,"['Dramat', 'Kryminał']","Spustoszony przez huragan Katrinę, Nowy Orlean to miejsce pracy Terence'a McDonagha, sierżanta policji, tytułowego bohatera nowego filmu Wernera Herzoga. Postać wykreowana przez Nicholasa Cage'a nadużywa narkotyków i alkoholu, traci pieniądze na hazard, zadaje się z prostytutkami, a w swojej pracy często przekracza kompetencje zwykłego gliny. 6 miesięcy po awansie na stanowisko porucznika podejmuje dochodzenie w sprawie morderstwa dokonanego na rodzinie emigrantów z Afryki. Czy osobiste problemy pozwolą mu dokończyć śledztwo? Droga na dno wydaje się być niebezpiecznie krótka i prosta....",80,spustoszon huragan katrina nowy orlean miejsce praca mcdonagha sierżant policja tytułow bohater nowy film werner herzóg postać wykreować nicholas nadużywo narkotyk alkohol tracić pieniądz hazard zadawać prostytutke swój praca przekraczać kompetencja zwykły glina miesiąc awans stanowisko porucznik podejmować dochodzenie sprawa morderstwo dokonany rodzina emigrant afryka osobisty problem pozwolić dokończyć śledztwo droga dno wydawać niebezpiecznie krótki prosty
https://www.filmweb.pl/film/Martwe+z%C5%82o+2-1987-30710,Martwe zło 2,"['Horror', 'Komedia']","Ash ze swoją dziewczyną Lindą zatrzymują się w opuszczonej leśnej chacie. Tam odnajdują księgę umarłych (Necronomicon) i taśmę z nagranym przemówieniem profesora archeologii, który wypowiada na niej zaklęcie budzące zło uśpione w lesie. Złe moce opętują dziewczynę, a Ash musi bronić się sam...",43,ash swój dziewczyna lindą zatrzymywać opuszczony leśny chacie odnajdywać księga umarły necronomicon taśmę nagrać przemówienie profesor archeologia wypowiadać zaklęcie budzące zło uśpiić las zły moce opętować dziewczyna ash musieć bronić
https://www.filmweb.pl/film/Z%C5%82odziej+to%C5%BCsamo%C5%9Bci.+Historia+prawdziwa-2015-651174,Złodziej tożsamości. Historia prawdziwa,['Dramat'],"Po brutalnym zabiciu własnej rodziny Christian Longo (James Franco) znajduje się na liście FBI najbardziej poszukiwanych przestępców. Mężczyzna ukrywa się poza granicami USA pod nazwiskiem Finkel. Zostaje skonfrontowany z dziennikarzem Michaelem Finkelem (Jonah Hill), pod którego tożsamością ukrywał się.",39,brutalny zabić własny rodzina christiana longo James franco znajdować lista fbia poszukiwać przestępca mężczyzna ukrywać granica usa nazwisko finkel zostawać skonfrontować dziennikarz michael finkel jonah hill tożsamość ukrywać
https://www.filmweb.pl/film/Czarownice+z+Salem-1996-8773,Czarownice z Salem,"['Dramat', 'Kostiumowy']","Akcja filmu rozgrywa się u końca XVII w. W osadzie Salem grupa młodych dziewcząt gromadzi się nocą w lesie w tajemnicy przed wszystkimi. Podczas tańca wpadają w głęboki trans, a jedna z nich, Abigail Williams, poprzysięga śmierć żonie swego byłego chlebodawcy, Elizabeth Proctor. Mąż Elizabeth - John - miał z ową dziewczyną romans. Po następnym spotkaniu dziewczynek w lesie zauważa je wielebny Parris. W obawie o swą pozycję wielebny rzuca podejrzenie o czary... W Salem wybucha histeria. Spokój w miasteczku ma odnowić sędzia Danforth.",84,akcja film rozgrywać koniec xvii wiek osadz sal grupa młody dziewczę gromadzić noc las tajemnica wszystkimi taniec wpadać głęboki trans abigail williams poprzysięgać śmierć żona swój chlebodawca Elizabeth proctor mąż Elizabeth John mieć owy dziewczyna romans następny spotkanie dziewczynka las zauważać wielebny parris obawo swój pozycja wielebny rzucać podejrzenie czary sal wybuchać histeria spokój miasteczko mieć odnowić sędzia danforth
https://www.filmweb.pl/film/Operacja+Piorun-1965-813,Operacja Piorun,['Sensacyjny'],"Emocjom nie ma końca, gdy agent 007 wkracza do akcji. Sean Connery już po raz czwarty w roli Jamesa Bonda, który tym razem stawia czoła Emilio Largo, potężnemu złoczyńcy, grożącemu zrównaniem z ziemią całego Miami w razie nie otrzymania ogromnego okupu. Zagrożone są miliony istnień, a ich przyszłość spoczywa na barkach jednego człowieka - Jamesa Bonda.",56,emocja mieć koniec agent wkraczać akcja sean connera czwarty rola James bonda stawiać czoło emilio largo potężny złoczyniec grożący zrównanie ziemia Miami otrzymać ogromny okup zagrozić milion istnienie przyszłość spoczywać barek człowiek James bonda
https://www.filmweb.pl/film/Pan+Turner-2014-685373,Pan Turner,"['Biograficzny', 'Dramat']","Ostatnie lata życia znanego i ekscentrycznego, brytyjskiego malarza Williama Turnera (Timothy Spall). Artysta oddaje się chętnie podróżom, które stanowią dla niego inspirację do malowania. Ma nieposkromiony temperament - wykorzystuje seksualnie własną sprzątaczkę (Dorothy Atkinson) i wdaje się w bliższą znajomość z kobietą prowadzącą hotelik nad morzem (Marion Bailey). Wydaje się być człowiekiem pełnym sprzeczności: zadaje się z ludźmi z wyższych sfer, ale i odwiedza domy publiczne, uwielbiany jest zarówno przez zwykłych obywateli jak i rodzinę królewską, bawi się życiem, ale i głęboko przeżywa śmierć własnego ojca.",86,ostatni rok życie znany ekscentryczny brytyjski malarz william turnera timoth spall artysta oddawać chętnie podróżom stanowić inspiracja malować mieć nieposkromiony temperament wykorzystywać seksualnie własny sprzątaczka doroth atkinson wdawać bliższy znajomość kobieta prowadzącą hotelik morze marion bailey wydawać człowiek pełny sprzeczność zadawać człowiek wysoki sfera odwiedzać dom publiczny uwielbiać zarówno zwykły obywatel rodzina królewski bawić życie głęboko przeżywać śmierć własny ojciec
https://www.filmweb.pl/film/Doppelg%C3%A4nger.+Sobowt%C3%B3r-2023-10014814,Doppelgänger. Sobowtór,"['Thriller', 'Psychologiczny', 'Polityczny']","Film przenosi widzów w czas przełomu lat 70-tych i 80-tych, a jego akcja rozgrywa się po dwóch stronach żelaznej kurtyny równocześnie. Hans (Gierszał) żyje w tętniącym życiem Strasburgu, korzystając z możliwości, jakie daje Zachód. Wtapia się w lokalną społeczność, jednocześnie prowadząc działalność szpiegowską. Bitner (Schuchardt) mieszka z rodziną w Gdańsku, pracuje w stoczni. Pozornie nic nie łączy obu mężczyzn, jednak przeszłość skrywa tajemnicę, która postawi ich przed koniecznością zmierzenia się z własnymi słabościami i namiętnościami. Obaj staną przed pytaniem dotyczącym swojej tożsamości.",82,film przenosić widz czas przełom rok akcja rozgrywać strona żelazny kurtyna równocześnie hans gierszeć żyć tętniący życie strasburg korzystać możliwość dawać zachód wtapiać lokalny społeczność jednocześnie prowadzić działalność szpiegowski bitner schuchardt mieszkać rodzina gdańsk pracować stocznia pozornie łączyć oba mężczyzna przeszłość skrywać tajemnica postawić konieczność zmierzeć własny słabościa namiętności oba stać pytanie dotyczącym swój tożsamość
https://www.filmweb.pl/film/Niezwyci%C4%99%C5%BCony-2017-763837,Niezwyciężony,"['Dramat', 'Biograficzny']","Jeff Bauman pracuje w sklepie, mieszka z nadużywającą alkoholu matką. Jest zapalonym kibicem Red Soxów, lubi pełne rozrywek życie towarzyskie, ma problem z zaangażowaniem się w związek i z odpowiedzialnością. Kiedy przypadkiem w barze spotyka byłą dziewczynę, obiecuje kibicować jej podczas nadchodzącego maratonu bostońskiego. Ten dzień zmienia wszystko. Jeff traci w wybuchu obie nogi. Po odzyskaniu przytomności pomaga schwytać drugiego zamachowca. Staje się bohaterem, jest witany z honorami, media go uwielbiają. Jednak sława zaczyna go przytłaczać. Jeff powoli zdaje sobie sprawę, że zainteresowanie ludzi nie będzie trwało wiecznie. Dopiero wtedy zaczyna się prawdziwa walka.",94,Jeff bauman pracować sklep mieszkać nadużywającą alkohol matka zapalony kibic red soxów lubić pełny rozrywka życie towarzyski mieć problem zaangażowanie związek odpowiedzialność przypadek bar spotykać byłą dziewczyna obiecywać kibicować nadchodzący maraton bostońskiy dzień zmieniać jeff tracić wybuch oba noga odzyskaniu przytomność pomagać schwytać drugi zamachowiec stawać bohater witać honor media uwielbiać sława zaczynać przytłaczać jeff powoli zdawać siebie sprawa zainteresowanie człowiek trwać wiecznie dopiero zaczynać prawdziwy walka
https://www.filmweb.pl/film/Ukryta+gra-2019-803482,Ukryta gra,['Thriller'],"Początek lat sześćdziesiątych. U szczytu kryzysu kubańskiego amerykańskie tajne służby porywają wybitnego matematyka Joshuę Mansky’ego. Nadużywający alkoholu zapomniany geniusz ma wystąpić w szachowym pojedynku przeciwko sowieckiemu mistrzowi Gawryłowowi na międzynarodowym turnieju w warszawskim Pałacu Kultury i Nauki. Rywalizacja to jednak tylko przykrywka do szpiegowskiej rozgrywki. Kiedy sojusznicy okazują się wrogami i nie wiadomo, komu naprawdę ufać, Mansky musi wykonać decydujący ruch, mający powstrzymać konflikt nuklearny.",65,początek rok sześćdziesiąty szczyt kryzys kubańskiy amerykański tajny służba porywać wybitny matematyk joshuę mansky Ego nadużywać alkohol zapomnieć geniusz mieć wystąpić szachowy pojedynek przeciwko sowieckiy mistrz gawryłow międzynarodowy turniej warszawski pałac kultura nauka rywalizacja przykrywka szpiegowski rozgrywka sojusznik okazywać wroge wiadomo naprawdę ufać Mansky musieć wykonać decydujący ruch mieć powstrzymać konflikt nuklearny
https://www.filmweb.pl/film/Notatnik+%C5%9Bmierci-2017-527261,Notatnik śmierci,"['Fantasy', 'Thriller']","Licealista Light Yagami (Nat Wolff) staje się posiadaczem niezwykłego notatnika, umożliwiającego zabicie każdej osoby, której imię zostanie w nim zapisane. Nastolatek postanawia rozpocząć krucjatę oczyszczania świat z ludzi, których uważa za przestępców. Ukrywając się pod pseudonimem Kira realizuje swój krwawy plan. Tajemniczego zabójcę próbuje wytropić detektyw L (Lakeith Stanfield).",49,licealista light yage nat wolff stawać posiadacz niezwykły notatnika umożliwiać zabić osoba imię zostać zapisać nastolatek postanawiać rozpocząć krucjata oczyszczać świat ludzie uważać przestępca ukrywać pseudonim kira realizować swój krwawy plan tajemniczy zabójca próbować wytropić detektyw l lakeith stanfield
https://www.filmweb.pl/film/To+ju%C5%BC+jest+koniec-2013-479133,To już jest koniec,"['Komedia', 'Sci-Fi', 'Akcja']","Gary King (Simon Pegg) postanawia zebrać swoich dawnych kolegów: Olivera (Martin Freeman), Andrew (Nick Frost), Petera (Eddie Marsan) i Stevena (Paddy Considine), aby dokończyć maraton po dwunastu barach, którego nie ukończyli dwadzieścia lat wcześniej. Jednak nie wszystko idzie zgodnie z planem, splot pewnych zdarzeń sprawia, że grupa przyjaciół staje się jedyną nadzieją ludzkości w walce z kosmicznymi najeźdźcami. A dotarcie do ostatniego pubu będzie ich najmniejszym problemem.",67,Gary king simon pegg postanawiać zebrać swój dawny kolega oliverać martin Freeman Andrew nick frost peterać eddie marsan stevena paddy considine dokończyć maraton dwanaście bar ukończyć dwadzieścia rok wcześnie iść zgodnie plan splot pewien zdarzenie sprawiać grupa przyjaciel stawać jedyny nadzieja ludzkość walka kosmiczny najeźdźca dotarcie ostatni pub najmniejszym problem
https://www.filmweb.pl/film/Jak+by%C4%87+kochan%C4%85-1962-6527,Jak być kochaną,"['Melodramat', 'Obyczajowy', 'Psychologiczny']","Felicja, główna bohaterka filmu, jest młodą, początkującą aktorką, zakochaną bez wzajemności w koledze po fachu - Rawiczu. Gdy pada nań podejrzenie o zabicie volksdeutscha, dziewczyna podejmuje się ukryć go w swoim mieszkaniu. Marzy, że Rawicz mieszkając z nią, odwzajemni jej uczucie. Żeby mieć ukochanego przy sobie, gotowa jest na każde poświęcenie. I rzeczywiście, los wystawi ją kilkakrotnie na bardzo ciężką próbę. Felicja przetrzyma jednak wszystko w nadziei, że Rawicz zostanie z nią także, gdy wojna się skończy. Nie dostrzega, że jej ofiara stała się dla niego ciężarem nie do zniesienia. Nie przypuszcza, że kiedy tylko nadarzy się sposobność aktor porzuci świadka swych upokorzeń, załamań i upadków. Wiktor jest człowiekiem słabym, bez charakteru, stacza się coraz niżej. Tuż po zakończeniu wojny wraca do Felicji, ale tylko po to, by popełnić samobójstwo... Felicja pozbawiona złudzeń i większych ambicji zdobywa jednak ogromną popularność dzięki udziałowi w radiowej sadze rodzinnej. A może także wiarę w sens życia. Rola Felicji w wykonaniu Barbary Krafftówny została okrzyknięta jedną z największych kreacji kobiecych w dziejach polskiego filmu.",170,felicja główny bohaterka film młoda początkuć aktorka zakochać wzajemność kolega fach rawicz padać na on podejrzenie zabit volksdeutsch dziewczyna podejmować ukryć swój mieszkanie marzyć rawicz mieszkając odwzajemny uczucie mieć ukochany siebie gotowy poświęcenie rzeczywiście los wystawić kilkakrotnie ciężki próba felicja przetrzymać nadzieja rawicz zostać wojna skończyć dostrzegać ofiara stać ciężar zniesienie przypuszczać nadar sposobność aktor porzucić świadek swój upokorzenie załamanie upadek wiktor człowiek słaby charakter staczać nisko tuż zakończyć wojna wracać felicja popełnić samobójstwo felicja pozbawić złudzenie duży ambicja zdobywać ogromny popularność dzięki udział radiowy saga rodzinny wiara sens życie rola felicja wykonać barbara krafftówny zostać okrzykniąć największych kreacja kobiecy dzieje polski film
